Datetime,Adj Close,Close,High,Low,Open,Volume
,GOOG,GOOG,GOOG,GOOG,GOOG,GOOG
2026-06-04 10:44:00-04:00,364.9299011230469,364.9299011230469,365.43499755859375,364.82000732421875,365.2757873535156,104925
2026-06-04 10:46:00-04:00,364.75,364.75,365.30999755859375,364.75,364.885009765625,86647
2026-06-04 10:48:00-04:00,364.5199890136719,364.5199890136719,364.80999755859375,364.2699890136719,364.75,113290
2026-06-04 10:50:00-04:00,365.0199890136719,365.0199890136719,365.3599853515625,364.3399963378906,364.5299987792969,104339
2026-06-04 10:52:00-04:00,365.1499938964844,365.1499938964844,365.2799987792969,364.92999267578125,365.0299987792969,87151
2026-06-04 10:54:00-04:00,365.3399963378906,365.3399963378906,365.5,364.989990234375,365.0799865722656,80614
2026-06-04 10:56:00-04:00,365.2724914550781,365.2724914550781,365.69000244140625,365.2699890136719,365.32000732421875,116569
2026-06-04 10:58:00-04:00,365.30999755859375,365.30999755859375,365.3699951171875,364.7799987792969,365.2699890136719,102804
2026-06-04 11:00:00-04:00,366.010009765625,366.010009765625,366.0199890136719,365.2699890136719,365.30999755859375,109956
2026-06-04 11:02:00-04:00,365.9800109863281,365.9800109863281,366.2300109863281,365.8999938964844,366.01251220703125,107940
2026-06-04 11:04:00-04:00,365.3450012207031,365.3450012207031,366.0899963378906,365.3450012207031,365.9800109863281,265680
2026-06-04 11:06:00-04:00,364.57000732421875,364.57000732421875,365.5899963378906,364.177001953125,365.32000732421875,106101
2026-06-04 11:08:00-04:00,365.2799987792969,365.2799987792969,365.364990234375,364.1199951171875,364.5799865722656,96206
2026-06-04 11:10:00-04:00,364.7699890136719,364.7699890136719,365.45989990234375,364.6099853515625,365.239990234375,97514
2026-06-04 11:12:00-04:00,365.2799987792969,365.2799987792969,365.2799987792969,364.6600036621094,364.7349853515625,71682
2026-06-04 11:14:00-04:00,365.31500244140625,365.31500244140625,365.62860107421875,365.0400085449219,365.2099914550781,73749
2026-06-04 11:16:00-04:00,365.92999267578125,365.92999267578125,365.92999267578125,365.2799987792969,365.29010009765625,82349
2026-06-04 11:18:00-04:00,365.92999267578125,365.92999267578125,366.0,365.7200012207031,365.9075012207031,104916
2026-06-04 11:20:00-04:00,366.1000061035156,366.1000061035156,366.29998779296875,365.0201110839844,365.9100036621094,158480
2026-06-04 11:22:00-04:00,366.6000061035156,366.6000061035156,366.7699890136719,366.1300048828125,366.1300048828125,120652
2026-06-04 11:24:00-04:00,366.9809875488281,366.9809875488281,367.17999267578125,366.57000732421875,366.6000061035156,138846
2026-06-04 11:26:00-04:00,367.32501220703125,367.32501220703125,367.3599853515625,366.8399963378906,366.9700012207031,139682
2026-06-04 11:28:00-04:00,367.80499267578125,367.80499267578125,367.8599853515625,367.19000244140625,367.29998779296875,120758
2026-06-04 11:30:00-04:00,366.17999267578125,366.17999267578125,367.79998779296875,366.1099853515625,367.79998779296875,208400
2026-06-04 11:32:00-04:00,366.543212890625,366.543212890625,366.82501220703125,366.1199951171875,366.1861877441406,87161
2026-06-04 11:34:00-04:00,366.8599853515625,366.8599853515625,366.8999938964844,366.3349914550781,366.5,104919
2026-06-04 11:36:00-04:00,366.8999938964844,366.8999938964844,367.1000061035156,366.5350036621094,366.8299865722656,81111
2026-06-04 11:38:00-04:00,367.0450134277344,367.0450134277344,367.2699890136719,366.8081970214844,366.8800048828125,131764
2026-06-04 11:40:00-04:00,366.9599914550781,366.9599914550781,367.1400146484375,366.82000732421875,367.05999755859375,81795
2026-06-04 11:42:00-04:00,366.0150146484375,366.0150146484375,367.1000061035156,365.6882019042969,366.95831298828125,86122
2026-06-04 11:44:00-04:00,365.6700134277344,365.6700134277344,366.29998779296875,365.5299987792969,366.05999755859375,87882
2026-06-04 11:46:00-04:00,366.0400085449219,366.0400085449219,366.1650085449219,365.5101013183594,365.6400146484375,72165
2026-06-04 11:48:00-04:00,365.8299865722656,365.8299865722656,366.1300048828125,365.1199951171875,366.0899963378906,94203
2026-06-04 11:50:00-04:00,366.239990234375,366.239990234375,366.572998046875,365.8299865722656,365.8500061035156,102924
2026-06-04 11:52:00-04:00,366.45001220703125,366.45001220703125,366.5400085449219,366.2300109863281,366.2699890136719,85859
2026-06-04 11:54:00-04:00,366.760009765625,366.760009765625,366.8699951171875,366.3299865722656,366.43499755859375,64397
2026-06-04 11:56:00-04:00,366.8800048828125,366.8800048828125,366.8800048828125,366.5799865722656,366.7699890136719,70922
2026-06-04 11:58:00-04:00,366.864990234375,366.864990234375,367.5799865722656,366.70050048828125,366.8949890136719,144461
2026-06-04 12:00:00-04:00,367.1400146484375,367.1400146484375,367.21990966796875,366.44000244140625,366.8900146484375,125209
2026-06-04 12:02:00-04:00,367.8699951171875,367.8699951171875,368.0400085449219,367.0400085449219,367.1400146484375,131603
2026-06-04 12:04:00-04:00,367.9049987792969,367.9049987792969,368.010009765625,367.42999267578125,367.864990234375,63492
2026-06-04 12:06:00-04:00,368.7900085449219,368.7900085449219,368.8299865722656,367.89080810546875,367.89080810546875,117401
2026-06-04 12:08:00-04:00,368.94500732421875,368.94500732421875,369.29998779296875,368.7799987792969,368.7799987792969,146424
2026-06-04 12:10:00-04:00,369.19000244140625,369.19000244140625,369.239990234375,368.7300109863281,368.9750061035156,118442
2026-06-04 12:12:00-04:00,369.0299987792969,369.0299987792969,369.3699951171875,368.9599914550781,369.18499755859375,203520
2026-06-04 12:14:00-04:00,368.3699951171875,368.3699951171875,369.1199951171875,368.04998779296875,369.0539855957031,181998
2026-06-04 12:16:00-04:00,368.32000732421875,368.32000732421875,368.4949951171875,368.0400085449219,368.4200134277344,64196
2026-06-04 12:18:00-04:00,367.7900085449219,367.7900085449219,368.29998779296875,367.2099914550781,368.260009765625,110099
2026-06-04 12:20:00-04:00,368.04998779296875,368.04998779296875,368.3699951171875,367.6700134277344,367.8349914550781,102588
2026-06-04 12:22:00-04:00,368.7850036621094,368.7850036621094,368.8800048828125,368.04998779296875,368.04998779296875,51783
2026-06-04 12:24:00-04:00,368.2349853515625,368.2349853515625,368.9599914550781,368.1622009277344,368.7699890136719,69945
2026-06-04 12:26:00-04:00,368.760009765625,368.760009765625,368.760009765625,368.1199951171875,368.2149963378906,41730
2026-06-04 12:28:00-04:00,368.2749938964844,368.2749938964844,368.8999938964844,368.2001953125,368.80499267578125,98013
2026-06-04 12:30:00-04:00,368.1549987792969,368.1549987792969,368.45001220703125,368.0400085449219,368.30499267578125,56264
2026-06-04 12:32:00-04:00,368.17498779296875,368.17498779296875,368.3699951171875,368.0899963378906,368.2200012207031,66291
2026-06-04 12:34:00-04:00,368.239990234375,368.239990234375,368.4200134277344,368.0899963378906,368.260009765625,65052
2026-06-04 12:36:00-04:00,368.0849914550781,368.0849914550781,368.3299865722656,367.760009765625,368.2349853515625,70885
2026-06-04 12:38:00-04:00,368.760009765625,368.760009765625,368.9599914550781,368.1099853515625,368.1099853515625,138901
2026-06-04 12:40:00-04:00,368.7950134277344,368.7950134277344,368.8192138671875,368.45001220703125,368.75,77641
2026-06-04 12:42:00-04:00,368.2850036621094,368.2850036621094,368.8299865722656,368.1391906738281,368.81500244140625,74782
2026-06-04 12:44:00-04:00,367.8699951171875,367.8699951171875,368.4200134277344,367.7699890136719,368.2650146484375,81875
2026-06-04 12:46:00-04:00,367.489990234375,367.489990234375,368.3099060058594,367.489990234375,367.9200134277344,81690
2026-06-04 12:48:00-04:00,367.4849853515625,367.4849853515625,367.5498962402344,367.1600036621094,367.4700012207031,56114
2026-06-04 12:50:00-04:00,367.6099853515625,367.6099853515625,367.6593017578125,367.3299865722656,367.4849853515625,57802
2026-06-04 12:52:00-04:00,367.6300048828125,367.6300048828125,367.760009765625,367.44000244140625,367.5899963378906,58768
2026-06-04 12:54:00-04:00,368.04998779296875,368.04998779296875,368.239990234375,367.55999755859375,367.57000732421875,95218
2026-06-04 12:56:00-04:00,368.25830078125,368.25830078125,368.3500061035156,367.75,368.0444030761719,88998
2026-06-04 12:58:00-04:00,368.3800048828125,368.3800048828125,368.6000061035156,368.2799987792969,368.2799987792969,51046
2026-06-04 13:00:00-04:00,368.3500061035156,368.3500061035156,368.42999267578125,368.0199890136719,368.4150085449219,101880
2026-06-04 13:02:00-04:00,367.9100036621094,367.9100036621094,368.3349914550781,367.8900146484375,368.30999755859375,110145
2026-06-04 13:04:00-04:00,368.57000732421875,368.57000732421875,368.5899963378906,367.9150085449219,367.92999267578125,54778
2026-06-04 13:06:00-04:00,368.7200012207031,368.7200012207031,368.8982849121094,368.44000244140625,368.5400085449219,62694
2026-06-04 13:08:00-04:00,369.4599914550781,369.4599914550781,369.5299987792969,368.69500732421875,368.69500732421875,109218
2026-06-04 13:10:00-04:00,369.5199890136719,369.5199890136719,369.5899963378906,369.3717041015625,369.4599914550781,106603
2026-06-04 13:12:00-04:00,369.4599914550781,369.4599914550781,369.5899963378906,369.44000244140625,369.5050048828125,46677
2026-06-04 13:14:00-04:00,369.25,369.25,369.5799865722656,369.1099853515625,369.4549865722656,80042
2026-06-04 13:16:00-04:00,368.7200012207031,368.7200012207031,369.2799987792969,368.6300048828125,369.2200012207031,65801
2026-06-04 13:18:00-04:00,369.2300109863281,369.2300109863281,369.2300109863281,368.6199951171875,368.7099914550781,52464
2026-06-04 13:20:00-04:00,369.07000732421875,369.07000732421875,369.2799987792969,368.739990234375,369.25,56830
2026-06-04 13:22:00-04:00,369.5199890136719,369.5199890136719,369.5400085449219,369.1000061035156,369.1000061035156,59488
2026-06-04 13:24:00-04:00,369.06451416015625,369.06451416015625,369.6499938964844,369.0400085449219,369.5299987792969,134360
2026-06-04 13:26:00-04:00,369.1700134277344,369.1700134277344,369.2799987792969,369.0201110839844,369.07000732421875,41865
2026-06-04 13:28:00-04:00,369.6700134277344,369.6700134277344,369.7090148925781,369.1600036621094,369.17999267578125,46617
2026-06-04 13:30:00-04:00,368.8800048828125,368.8800048828125,369.7049865722656,368.8699951171875,369.63751220703125,153369
2026-06-04 13:32:00-04:00,369.0199890136719,369.0199890136719,369.1700134277344,368.6199951171875,368.909912109375,92044
2026-06-04 13:34:00-04:00,368.489990234375,368.489990234375,369.0350036621094,368.2500915527344,369.0199890136719,63015
2026-06-04 13:36:00-04:00,368.760009765625,368.760009765625,368.7699890136719,368.29998779296875,368.4849853515625,46044
2026-06-04 13:38:00-04:00,369.114990234375,369.114990234375,369.2908935546875,368.7799987792969,368.7900085449219,51232
2026-06-04 13:40:00-04:00,369.2099914550781,369.2099914550781,369.3399963378906,369.1199951171875,369.1400146484375,42564
2026-06-04 13:42:00-04:00,369.1449890136719,369.1449890136719,369.2300109863281,369.1000061035156,369.20001220703125,60709
2026-06-04 13:44:00-04:00,369.4150085449219,369.4150085449219,369.45001220703125,369.1199951171875,369.1449890136719,61432
2026-06-04 13:46:00-04:00,369.4198913574219,369.4198913574219,369.6400146484375,369.2799987792969,369.4200134277344,60276
2026-06-04 13:48:00-04:00,369.4800109863281,369.4800109863281,369.4800109863281,369.2799987792969,369.3949890136719,18963
2026-06-04 13:50:00-04:00,369.6099853515625,369.6099853515625,369.6099853515625,369.3900146484375,369.4599914550781,55264
2026-06-04 13:52:00-04:00,369.5849914550781,369.5849914550781,369.739990234375,369.57000732421875,369.6059875488281,46729
2026-06-04 13:54:00-04:00,369.4750061035156,369.4750061035156,369.6099853515625,369.29998779296875,369.5849914550781,53045
2026-06-04 13:56:00-04:00,369.3999938964844,369.3999938964844,369.5199890136719,369.2909851074219,369.44000244140625,35868
2026-06-04 13:58:00-04:00,369.44000244140625,369.44000244140625,369.56500244140625,369.29998779296875,369.4049987792969,47962
2026-06-04 14:00:00-04:00,369.2213134765625,369.2213134765625,369.6098937988281,369.1816101074219,369.44000244140625,70070
2026-06-04 14:02:00-04:00,368.614990234375,368.614990234375,369.32000732421875,368.4901123046875,369.20989990234375,69993
2026-06-04 14:04:00-04:00,368.45001220703125,368.45001220703125,368.6650085449219,368.260009765625,368.6499938964844,111732
2026-06-04 14:06:00-04:00,368.0249938964844,368.0249938964844,368.42999267578125,367.75,368.42999267578125,98783
2026-06-04 14:08:00-04:00,368.5249938964844,368.5249938964844,368.7300109863281,368.0,368.0199890136719,123347
2026-06-04 14:10:00-04:00,368.61248779296875,368.61248779296875,368.6875,368.3500061035156,368.5400085449219,78802
2026-06-04 14:12:00-04:00,368.94000244140625,368.94000244140625,368.9700012207031,368.2699890136719,368.5799865722656,64181
2026-06-04 14:14:00-04:00,369.3099060058594,369.3099060058594,369.30999755859375,368.79998779296875,368.92498779296875,81792
2026-06-04 14:16:00-04:00,369.5299987792969,369.5299987792969,369.6400146484375,369.2799987792969,369.2799987792969,92410
2026-06-04 14:18:00-04:00,369.6099853515625,369.6099853515625,369.7799987792969,369.4599914550781,369.5,55743
2026-06-04 14:20:00-04:00,369.6700134277344,369.6700134277344,369.8450012207031,369.57000732421875,369.5950012207031,57665
2026-06-04 14:22:00-04:00,369.1000061035156,369.1000061035156,369.68499755859375,369.05999755859375,369.6600036621094,57863
2026-06-04 14:24:00-04:00,369.625,369.625,369.7099914550781,369.0799865722656,369.1000061035156,57480
2026-06-04 14:26:00-04:00,369.3949890136719,369.3949890136719,369.6600036621094,369.1099853515625,369.6492004394531,60807
2026-06-04 14:28:00-04:00,369.40008544921875,369.40008544921875,369.44000244140625,368.94000244140625,369.3999938964844,63691
2026-06-04 14:30:00-04:00,368.9599914550781,368.9599914550781,369.45001220703125,368.8999938964844,369.4049987792969,58526
2026-06-04 14:32:00-04:00,369.0899963378906,369.0899963378906,369.1499938964844,368.8500061035156,368.9800109863281,51255
2026-06-04 14:34:00-04:00,368.8663024902344,368.8663024902344,369.1499938964844,368.8663024902344,369.1000061035156,45294
2026-06-04 14:36:00-04:00,369.05999755859375,369.05999755859375,369.25,368.7799987792969,368.8999938964844,43356
2026-06-04 14:38:00-04:00,369.385009765625,369.385009765625,369.4700012207031,369.0,369.05999755859375,86547
2026-06-04 14:40:00-04:00,369.2300109863281,369.2300109863281,369.43499755859375,369.1199951171875,369.385009765625,66517
2026-06-04 14:42:00-04:00,369.04998779296875,369.04998779296875,369.2699890136719,368.9700012207031,369.2349853515625,69668
2026-06-04 14:44:00-04:00,369.3800048828125,369.3800048828125,369.4100036621094,369.04998779296875,369.07000732421875,68972
2026-06-04 14:46:00-04:00,369.4649963378906,369.4649963378906,369.625,369.1300048828125,369.3800048828125,63004
2026-06-04 14:48:00-04:00,369.5199890136719,369.5199890136719,369.6000061035156,369.2799987792969,369.4800109863281,62094
2026-06-04 14:50:00-04:00,369.2900085449219,369.2900085449219,369.6099853515625,369.16009521484375,369.5400085449219,110204
2026-06-04 14:52:00-04:00,369.4599914550781,369.4599914550781,369.5299987792969,369.20001220703125,369.2799987792969,50697
2026-06-04 14:54:00-04:00,369.1300048828125,369.1300048828125,369.4800109863281,369.1210021972656,369.4649963378906,103809
2026-06-04 14:56:00-04:00,368.6499938964844,368.6499938964844,369.3399963378906,368.6400146484375,369.19000244140625,97233
2026-06-04 14:58:00-04:00,368.6499938964844,368.6499938964844,368.7200012207031,368.55999755859375,368.6400146484375,107231
2026-06-04 15:00:00-04:00,368.5899963378906,368.5899963378906,368.7898864746094,368.5400085449219,368.6549987792969,45242
2026-06-04 15:02:00-04:00,368.6300048828125,368.6300048828125,368.69000244140625,368.4540100097656,368.6199951171875,72938
2026-06-04 15:04:00-04:00,368.1499938964844,368.1499938964844,368.7099914550781,368.1419982910156,368.639892578125,57005
2026-06-04 15:06:00-04:00,367.7699890136719,367.7699890136719,368.2099914550781,367.7601013183594,368.135009765625,94473
2026-06-04 15:08:00-04:00,368.0299987792969,368.0299987792969,368.07000732421875,367.57000732421875,367.81939697265625,107023
2026-06-04 15:10:00-04:00,367.8299865722656,367.8299865722656,368.1199951171875,367.7900085449219,368.0338134765625,52262
2026-06-04 15:12:00-04:00,367.6600036621094,367.6600036621094,367.9100036621094,367.1200866699219,367.82000732421875,133181
2026-06-04 15:14:00-04:00,368.010009765625,368.010009765625,368.0400085449219,367.6499938964844,367.6700134277344,79157
2026-06-04 15:16:00-04:00,368.1173095703125,368.1173095703125,368.2550048828125,367.94000244140625,368.010009765625,157110
2026-06-04 15:18:00-04:00,368.1700134277344,368.1700134277344,368.3500061035156,368.1099853515625,368.1499938964844,138412
2026-06-04 15:20:00-04:00,367.739990234375,367.739990234375,368.2550048828125,367.739990234375,368.1950988769531,116749
2026-06-04 15:22:00-04:00,367.5199890136719,367.5199890136719,367.9519958496094,367.4599914550781,367.7300109863281,108046
2026-06-04 15:24:00-04:00,367.2300109863281,367.2300109863281,367.54998779296875,367.1199951171875,367.5400085449219,79015
2026-06-04 15:26:00-04:00,367.44000244140625,367.44000244140625,367.7200012207031,367.1600036621094,367.239990234375,132766
2026-06-04 15:28:00-04:00,367.7699890136719,367.7699890136719,367.9700012207031,367.25,367.42999267578125,107186
2026-06-04 15:30:00-04:00,368.1000061035156,368.1000061035156,368.2699890136719,367.760009765625,367.7900085449219,87069
2026-06-04 15:32:00-04:00,367.7349853515625,367.7349853515625,368.25,367.6700134277344,368.1000061035156,68957
2026-06-04 15:34:00-04:00,368.1300048828125,368.1300048828125,368.1300048828125,367.67999267578125,367.7349853515625,80452
2026-06-04 15:36:00-04:00,368.2300109863281,368.2300109863281,368.3900146484375,368.1499938964844,368.1700134277344,97182
2026-06-04 15:38:00-04:00,368.6300048828125,368.6300048828125,368.6600036621094,368.19000244140625,368.2200012207031,68387
2026-06-04 15:40:00-04:00,368.95001220703125,368.95001220703125,368.9610900878906,368.6400146484375,368.6400146484375,97663
2026-06-04 15:42:00-04:00,368.931884765625,368.931884765625,369.06500244140625,368.7099914550781,368.9700012207031,97992
2026-06-04 15:44:00-04:00,368.83990478515625,368.83990478515625,368.92498779296875,368.6400146484375,368.92498779296875,102189
2026-06-04 15:46:00-04:00,368.7049865722656,368.7049865722656,368.9100036621094,368.3999938964844,368.82000732421875,138986
2026-06-04 15:48:00-04:00,369.17498779296875,369.17498779296875,369.2300109863281,355.67999267578125,368.7200012207031,181823
2026-06-04 15:50:00-04:00,368.635498046875,368.635498046875,369.3900146484375,368.5799865722656,369.1600036621094,292628
2026-06-04 15:52:00-04:00,369.19000244140625,369.19000244140625,369.30999755859375,368.57000732421875,368.6600036621094,283281
2026-06-04 15:54:00-04:00,369.69000244140625,369.69000244140625,369.82000732421875,369.0400085449219,369.19000244140625,475629
2026-06-04 15:56:00-04:00,369.510009765625,369.510009765625,369.7099914550781,369.125,369.70001220703125,363664
2026-06-04 15:58:00-04:00,369.3699951171875,369.3699951171875,369.55499267578125,369.29998779296875,369.510009765625,701810
2026-06-05 09:30:00-04:00,365.1199951171875,365.1199951171875,365.3599853515625,361.8299865722656,363.55999755859375,1087930
2026-06-05 09:32:00-04:00,364.32000732421875,364.32000732421875,365.8699951171875,363.68011474609375,365.1499938964844,165623
2026-06-05 09:34:00-04:00,364.7366027832031,364.7366027832031,365.6499938964844,364.364990234375,364.4049987792969,140784
2026-06-05 09:36:00-04:00,365.6571960449219,365.6571960449219,365.8399963378906,364.3599853515625,364.739990234375,143331
2026-06-05 09:38:00-04:00,366.1199951171875,366.1199951171875,366.30999755859375,365.4100036621094,365.6069030761719,291578
2026-06-05 09:40:00-04:00,366.7449951171875,366.7449951171875,367.3699951171875,365.7900085449219,366.1400146484375,199966
2026-06-05 09:42:00-04:00,368.19000244140625,368.19000244140625,368.19000244140625,366.69000244140625,366.7799987792969,164778
2026-06-05 09:44:00-04:00,368.25,368.25,368.5,367.80999755859375,368.17498779296875,218354
2026-06-05 09:46:00-04:00,367.07000732421875,367.07000732421875,368.3299865722656,366.67999267578125,368.2799987792969,197593
2026-06-05 09:48:00-04:00,366.760009765625,366.760009765625,367.5,366.5101013183594,367.1499938964844,223034
2026-06-05 09:50:00-04:00,366.5899963378906,366.5899963378906,367.55999755859375,366.3999938964844,366.7900085449219,192127
2026-06-05 09:52:00-04:00,367.70001220703125,367.70001220703125,367.9100036621094,366.2749938964844,366.6000061035156,153938
2026-06-05 09:54:00-04:00,367.9700012207031,367.9700012207031,368.42999267578125,366.9800109863281,367.6700134277344,99145
2026-06-05 09:56:00-04:00,367.2900085449219,367.2900085449219,368.5799865722656,367.1700134277344,368.1000061035156,131651
2026-06-05 09:58:00-04:00,367.0450134277344,367.0450134277344,367.8399963378906,366.8299865722656,367.2998962402344,146622
2026-06-05 10:00:00-04:00,366.2900085449219,366.2900085449219,367.69989013671875,365.7001037597656,367.1199951171875,167334
2026-06-05 10:02:00-04:00,366.8500061035156,366.8500061035156,367.760009765625,365.739990234375,366.3443908691406,173107
2026-06-05 10:04:00-04:00,366.9599914550781,366.9599914550781,367.25,366.375,366.8900146484375,181571
2026-06-05 10:06:00-04:00,367.8550109863281,367.8550109863281,368.3851013183594,366.6549987792969,366.9700012207031,120057
2026-06-05 10:08:00-04:00,367.760009765625,367.760009765625,367.989990234375,366.8900146484375,367.8800048828125,89175
2026-06-05 10:10:00-04:00,367.42498779296875,367.42498779296875,368.6700134277344,367.29998779296875,367.8999938964844,167507
2026-06-05 10:12:00-04:00,368.239990234375,368.239990234375,368.4353942871094,367.17999267578125,367.4800109863281,110221
2026-06-05 10:14:00-04:00,368.5599060058594,368.5599060058594,368.8500061035156,368.2099914550781,368.2099914550781,133675
2026-06-05 10:16:00-04:00,368.4800109863281,368.4800109863281,369.20001220703125,368.05999755859375,368.5150146484375,123779
2026-06-05 10:18:00-04:00,368.05999755859375,368.05999755859375,368.4800109863281,367.8534851074219,368.4800109863281,136072
2026-06-05 10:20:00-04:00,368.2200012207031,368.2200012207031,368.3299865722656,367.57000732421875,368.1099853515625,78604
2026-06-05 10:22:00-04:00,367.82000732421875,367.82000732421875,368.889892578125,367.635009765625,368.0899963378906,97282
2026-06-05 10:24:00-04:00,367.32000732421875,367.32000732421875,368.0249938964844,367.32000732421875,367.7799987792969,81792
2026-06-05 10:26:00-04:00,367.6099853515625,367.6099853515625,367.6698913574219,366.8999938964844,367.32501220703125,88443
2026-06-05 10:28:00-04:00,367.6499938964844,367.6499938964844,367.6499938964844,366.9317932128906,367.5299987792969,73378
2026-06-05 10:30:00-04:00,367.75,367.75,367.9198913574219,367.1499938964844,367.6400146484375,153794
2026-06-05 10:32:00-04:00,366.8705139160156,366.8705139160156,367.9200134277344,366.75,367.739990234375,110713
2026-06-05 10:34:00-04:00,367.260009765625,367.260009765625,367.3999938964844,366.69000244140625,366.7900085449219,78670
2026-06-05 10:36:00-04:00,366.80999755859375,366.80999755859375,367.30999755859375,366.3901062011719,367.2300109863281,68406
2026-06-05 10:38:00-04:00,366.0950012207031,366.0950012207031,366.989990234375,366.0400085449219,366.80999755859375,68408
2026-06-05 10:40:00-04:00,366.4599914550781,366.4599914550781,366.70001220703125,366.1199951171875,366.1199951171875,71439
2026-06-05 10:42:00-04:00,365.5350036621094,365.5350036621094,366.6199951171875,365.5000915527344,366.4599914550781,89320
2026-06-05 10:44:00-04:00,365.80499267578125,365.80499267578125,366.1000061035156,365.3399963378906,365.5350036621094,90505
2026-06-05 10:46:00-04:00,365.739990234375,365.739990234375,365.9798889160156,365.6199951171875,365.82000732421875,70567
2026-06-05 10:48:00-04:00,366.3299865722656,366.3299865722656,366.3900146484375,365.739990234375,365.7699890136719,67367
